                filename                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 user_corrections                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 | status  
 lady_053_pepperabstract.png            | How yo uwould describe Cruella Devile. split tone background, hald bright green hald black. split tone hair, left side black, right side white, middle parted. syunmmetircal on both sides. light pale green eyes. get lip color. red and beige and peach top / jacket. enearly white / light pink skin. green earring                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | edited
 lady_054_hazelnutabstract-3.png        | bright green eyes. medium green and light green pinstripe background. gren lip color. medium olive colored skin. blue bow in hair with white center. medium to light to dark brown hair in ponytail with some stick out. golden neckalce with diamon (longer). golden earrings. halter top(not top).                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             | edited
 lady_055_bloodabstract.png             | black girl dark skin color. simple golden grown. medium green and light green pinstripe background. curly shiny blueish clong hair. gold neckalnce with diamon, lavender tanktop. purplish.brownishblack eyes medium tone. get lip color.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | edited
 lady_056_alloyabstract.png             | 7 of 9 from star trek voyager, how she would be described. borg mechanical electronic facial implant above e 9gre/silver). cyan and deep ocean bblue eyes. light skin. get lip color ofc. raspberry jumpsuit. dirty blonde .antural medium and light highlighted blonde hair in an updo. punk to purple gradienbt background.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | edited
 lady_057_bluesilkabstract.png          | How you would describe Audrey Hepburn (Holyl Golightly) in Breaksfast at Tiffanys. diamond and grey min crown, hair in an updo - bmedium dark and light brown hair. diamond earrings, and large diamond neckalce with a lowcut black dress. big wayfarer sungalsses. get lip color. light skip. purple to green gradient background                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | edited
 lady_058_x.png                         | flat black hair with some dark brown availabe where the sun ahs hit. long hair with no later or veyr long ones. silky ans shiny. gold necklace with diamond, pink shirt. blue pale background light. light skin. deep reddsish brown eyes. dark. get lip color.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | skipped
 lady_059_paula-5.png                   | medium green background. high contrast medium/short higlighted hair between dark brown and light brown, cooler tones / wamrish. medium skin color (coluimbian). get lip color. yellow neckalcnes and purple jacket/shirt. silver rimmed glasses with dark purple insides and light purple reflection. hair is straightish and slightly flipped out. and middle parted.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | edited
 lady_059_paula-6.png                   | light bright green and memdium green pinstripe background. high contrast medium/short higlighted hair between dark brown and light brown, cooler tones / wamrish. medium skin color (coluimbian). get lip color. yellow neckalcnes and purple jacket/shirt. silver rimmed glasses with dark purple insides and light purple reflection. hair is straightish and slightly flipped out. and middle parted.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | edited
 lady_060_winehouse.png                 | Describe how AMy Winehouse hair is - vthis is her. vaer big black and voluptous shiny with silok and higlights, wavy,straiught,even some curly. and messy. in its typical half up half dow nstylyw . here she has a red flower in her hair. hazel green deep eyes. purple lavender light background. light skin. mole on face. get lip color.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | edited
 lady_061_nikkkk-2.png                  | light green halo. green background. abstraxt symbol in the top left of background. reddish medium length brown dark brown medium brown red auburn hair. straight mostly and middle parted. get lip color. light skin. light blue/green pale eyes. pink and gren sweat/shirt.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | edited
 lady_062_Dalia-2.png                   | brown bear earts hat. dark reddish black hair to medium brown dark brown hair whtat is silky with shine sheen and highlight. red hoodie. pink background. get lip colored. hazel deep green/brown eyes.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | edited
 lady_062_Dalia-BD.png                  | white polar bear earts hat. dark reddish black hair to medium brown dark brown hair whtat is silky with shine sheen and highlight. red hoodie. pinstripe icey blue and lighter blue background. get lip colored. hazel deep green/brown eyes.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | edited
 lady_063_PVR-3.png                     | meidum skin (light skinned indian)m, messy bun in a ckip shari style (black semi curly hair). gold rimmed round sunglasses with blackgrey inners and light grey reflection. get lip color. pink northface style hjaket. bright orange background.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | edited
 lady_064_aubree-2.png                  | hot bright pink background. green hazel yellowish eyes. purple top, golden necklace with diamonds nad design. get lip colore. reddish auburn dark brown dark red nmatural red hair colro, loing layers, staight/blown out style light skin                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | edited
 lady_065_miggs-4.png                   | blonde with highlights and some browns but also to light bl,onde green ombre hair (starting from roots) light/ skin. blue and greenish light colored eyes. get lip color.pink top. yellow/gold necklace. pinstrip backgrond of dark purple and light purple.  long layers long hair, wavy, with dimenson and some volume. styled.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | edited
 lady_065_miggs.png                     | dark to light bl,onde green ombre hair (starting from roots(, light/ skin. bright blue seafoamish tiffany blue eues. yellow/gold necklace. pinstrip backgrond of pin kand light purple. perikwinke/pale dark purple medium purple top. long layers long hair, wavy, with dimenson and some volume. styled.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | edited
 lady_066_monalisa-3.png                | How you would. describe Monalisa. mountainous nature backgrund of many colors, multicolored brown and reddish dark resdish even blawck hair, medium light brown eyes and olive colored skin. get her lip color. class reniassaince style dress. long straight hair.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | edited
 lady_067_salamander-2.png              | white fluffy beanie for the snow with a puffball. dark brown eyes. light/,edium light skin. get lip color. big fluffy furry brown winter jacket. long.medium legnth dark brown balack hair seni ombre to limedium brown at tips . long layered semi long layered.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | edited
 lady_068_nikkisf-4.png                 | dark black/dark brown hair shiny sillky straight with some bnounce and wave but mostly falter to face. light skin, get lip color. dark brown eyes. checkered halter top.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | edited
 lady_069_giulia.png                    | majestic hippe like hair with beads like rasta and dreadlocks , volutous and big and long.light brown eyes and medium brown skin, light yellow background, blue tanktop/dress. blue lips, facial paint. (light colors).                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | edited
 lady_070_mango.png                     | bubble gum pink straight/wavy blwon out long hair. purple/perwinke deep eyes. grey lips (check color). eld ears! bright green background. vivking grey warrior outfit with armor underneath.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | edited
 lady_071_papaya.png                    | long diamond dangling earrings, medium skin tone, dark brown eyes, shown bob like long layered dark brown . medium brwon . light brown ashy brown hair. brown/tan background. lowcut dakr grey shirt. dont get to gget lip color.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | edited
 lady_072_tangerine.png                 | The style of hair that Jessica Rabbit would be described as having. lowcut red shirt. light skin. dont forget lip color. bvolutuous, long, volumnioous blown out red orange hair. blue background. golden chunky earrings and light purple/blue pale pastel eyes.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | edited
 lady_073_mango_punk.png                | brown join in mouth with orange tip and smoke above it coming out. bright green background. yellw/orange blonde hair /golden blonde hair in a hlaf up half down messy style, somehwta wavyuabnd blown out. light blue/brown eyes. light skin. red hairband. red  lowcutshirt and golden necklance.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               | edited
 lady_074_melon.png                     | bright green background. ombre multi colored hari from ash light brown to medium honey warmer brown to bklondes to lighter higlihgted blonders towards the end (natural look). light pink/biege/white baseball cap. big dark brown rimmed sunglasses with blue refelction but originally filled with dark reed. white diamond earring. dont forget lip color. blue jacket with white hoodie undenarth it with lifeguard cross on it.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             | edited
 lady_075_clementine.png                | light and dark blue checker brich background. grey dog ears. bright red short punk style hair (with bangs and bob style etc messy). bright green eyes. dont forget lip color. diamond neckalcne and grey tanktop style outfit shirt. light skin                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | edited
 lady_076_orange_blossom.png            | golden simple crown. medium brown skin, medium/dark brown eyes. reddsih dark brown hair with very refelctive light biege highlights. goldren neckalcen and red shirt. dont forget to get lip color.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | edited
 lady_077_pink_grapefruit.png           | two tone background - bubble gum pink and light/white blue. blue beret hat, voluptuos wavy red hair medum / long length. could even be a sailers hat? it has a light purple logo ion it too. wearing a necklace. bow tie and red and white cosplay outfit.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | edited
 lady_078_orange_zest.png               | middle parted hair, two toned shade because of shadows and lighting - one side more ashy and dark to pale light highlights because of shiny it is, but the other side you could see the medium dark browns in the hair they dont loo kso black and cold but warmer tones. medium length hair swept to one side, white U neck shirt. medium/light skin, dont forget lip color, dakr brown etes. burnt orange background.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | edited
 lady_079_lime_breeze.png               | dark yellow to bright yellow grradient background. medium colroed skin. medium brown eyes/light brown eyes. yel;low halow. medium brown to blonde ombre hair. dark teal/pale teal to light teal colore wings and dark yelloworange brown burnt colros for the colothing (shirt). dont forget to to get the lip color.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            | edited
 lady_080_zesty_lime.png                | medium/dark brown eyes. light skin. black dark brown hair shiny, swept to one side and middle parted miostly. white colalred peter pan shirt. grey background. donrt forget to get the lip color                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 | edited
 lady_083_Marianne3.png                 | lavender.bright purple background. medium color tan skin. maroon/dark red glasses. deep dark purple eyes. white.creme blacker with black tshirt undneath. purple shades/tones on hair but black curly long hair (volutous). dont forget to get the lip color too.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | edited
 lady_085_IRA2.png                      | hot red background. light blue.cryan/seafoam green eyes (get real color for this and lips ofc). hugher fluffy white furry hacket. gold necklance. blond dreads that are in a half up half down style.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            | edited
 lady_086_ELENI9.png                    | Light pink/fluffy onesie hoodie. Purple.lilac/periwinke deep eyes. dfont forget lip color . light skin. reddish uburn straight/blown out hair framing face and contained within hoddie. eggshell light yellow background.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | edited
 lady_087_feybirthday5.png              | eggshell.creme colored background. hazel green light colored eyes. ombre hair from dark black to dark brown to medium toi light brown to dark blonde to light blonde. white diamond earrings. lavender shirt. patings in the background (the squre). hair is styled (not obviosu) but in a pony tail draping to one side and on the other swinging too. dont forget lip color. medium colroed skin (very light colored indian girl).                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             | edited
 lady_088_r.png                         | orange background. ocean green / seafoam green colored eye (ge tthe exact colors etc and for the lips). medium tan light skin. voluptuous. wavy brown hair with dark browns, lots of light browns, and it is every curly wavy style a,d side parted draping over the front and back. wearing a checkeredpattern shirt with orange red and sahdes obf blue, and of course a white neckalce. red rimmed (two toned) glasses.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | edited
 lady_090_missthang.png                 | deep green eyes. dont forget to pull lip color. medium tan / light tan skin. ombre hair from black to dark to medium / light brown with some tones of red but barely. blue collared shirt with cgold necklace. long gold hdangling earrings. sideswept haoir with middle/no part.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | edited
 lady_094_violetta.png                  | blakc headphones. dark black.brown hair. multicolored background (light creme/beige, green, blue, green). light skin, dark brown eyes. dont forgett to pull lip color. gold necklance and whitish / light grey shirt.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            | edited
 lady_095_royalty.png                   | Ballerina style buna light brown medium brown hair.  music notes in backgruond. multicolored background 0 pale green and clight creme. pink ballerina low cut bodyusuit. light brown eyes. dont forget to pull the lip color. light skin.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | edited
 lady_096_yuri.png                      | Purple anime / cosplay style hair. Brighter purple clip/accessory in hair. light colored skin. Purple / light medium purple eyes. dont get get lip color. greyish background. schoololgirl class japanese outfit - white colalred shirt, redbow, purple/brown jacket and orange unershirt/vest.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | edited
 lady_097_dani.png                      | light/pale pinkish lavendar background. balck girl medium / dark skin. eyes color is brown but slightly lighter than skin color. dont f orget to pull lip color. silver./diamon colalred necklance, brown shirt. wavy dark black brown shiny half up half down style hair. diamond earring.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      | edited
 lady_097_dani2.png                     | grey background. dark red/maroon rimmed glasses. light green/pale green eyes. dark/,mmedium skin (black girl). white diamond earring. long textured curly multicolored brown hair, yellow accessory ni hair, dont forget to pull lip color. grey turtleneck.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | edited
 lady_098_heyeah.png                    | Electric/Purplish Blue Bright Background. Brown rimmed glasses. Medium/light brown eyes. short bob cut/brown meidum brown hair. light skin. light grey/pink jacket with white tshirt and dark grey logo. dont forget to also pul lthe lip color.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 | edited
 lady_099_domino.png                    | Red Hooded Cape (describe in the style od Little Red Ridhing Hood), partialyl covering face (one eye). light lavernder/periwinkle eyes. medium light skin. also make sure we are extracting lip color and describing it etc.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | edited
 lady_099_VQ.png                        | sky blue background, yellow blonde hair with highlights, curly/messy/shortish/medium length hairstyle,  white sunglasses rims with dark grey inner. medium tan skin, dark blue and dark gold tank top. dont forget to also get the lip. color                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | edited
(203 rows)

